Advisor ID,Client Name,Client ID,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),Tenure,Recency,Frequency,Monetory, Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,InvestmentGoal_Education,InvestmentGoal_Retirement,InvestmentGoal_Short-term,ModeCommunication_email,ModeCommunication_personal,ModeCommunication_phone,ModeCommunication_skype, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,REI
37,BN,5389,774,0,32,59,0,1,4,5,3,2,0.333,0.127,0.011,0.94,23,114899.13,2,3,1,3,1,1,0,1,0,0,0,0,1,0.333,0,0,0.333,0,0.333,0.002
100,ABC,5390,735,0,38,48,0,1,1,3,2,1,0.333,0.156,0.017,0.99,20,92220.12,3,1,1,3,5,1,0,0,1,0,0,1,0,0,0.333,0,0.333,0,0.333,0.985
114,DEF,5391,639,0,27,54,0,1,8,4,5,1,0.333,0.157,0.016,1.07,23,6251.3,5,5,1,2,3,3,0,1,0,0,0,1,0,0,0,0.333,0.333,0,0.333,0
62,GHI,5392,738,1,44,45,0,0,2,1,2,4,0.333,0.138,0.014,0.96,17,43018.82,4,2,1,2,2,3,0,0,1,0,1,0,0,0.333,0,0,0,0.333,0.333,0.995
49,JKL,5393,835,1,32,50,0,0,8,3,3,1,0.333,0.138,0.012,0.97,13,27548.06,2,3,1,3,4,3,1,0,0,0,1,0,0,0,0.333,0,0,0.333,0.333,0.001
134,PQR,5394,637,0,44,54,0,0,0,4,2,1,0.333,0.141,0.014,0.95,19,120454.2,3,5,1,2,1,1,0,0,1,0,0,1,0,0,0,0.333,0,0.333,0.333,0.006
12,TSY,5395,589,1,48,54,0,0,5,2,5,5,0.333,0.09,0,1.13,17,133961.19,3,5,0,2,3,4,1,0,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.002
22,UJH,5396,591,1,42,39,0,0,9,2,3,2,0,0.191,0.024,1.06,10,131753.97,5,4,1,2,2,4,0,0,1,0,0,0,1,0.25,0.25,0.25,0.25,0,0,0.005
18,GJGK,5397,723,0,40,44,0,1,7,2,4,1,0,0.17,0.019,1.02,10,38019.74,4,4,0,3,1,2,1,0,0,0,0,1,0,0.25,0.25,0.25,0,0.25,0,0.002
80,HJKHK,5398,831,1,44,37,0,1,3,2,1,5,0,0.15,0.015,0.98,13,28144.07,4,1,0,1,3,3,0,1,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0,0.997
111,DXC,5399,733,1,35,57,0,0,8,2,5,1,0,0.153,0.015,1.08,6,45959.86,5,5,1,1,2,4,0,1,0,0,0,1,0,0.25,0,0.25,0.25,0.25,0,0.001
114,BN,5400,731,0,30,51,0,1,5,5,3,5,0,0.152,0.014,1.05,9,189528.72,4,3,0,3,3,2,0,0,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0.003
47,ABC,5401,654,1,47,50,0,1,10,3,4,3,0.25,0.177,0.023,0.97,8,170481.98,4,3,1,3,5,1,0,0,1,0,0,1,0,0.25,0.25,0.25,0,0,0.25,0.029
129,DEF,5402,828,1,37,53,0,1,4,2,2,3,0.25,0.17,0.023,0.86,14,94845.45,3,3,1,2,3,3,0,0,1,0,0,0,1,0.25,0.25,0,0.25,0,0.25,0.052
23,GHI,5403,590,1,22,53,0,0,7,2,2,2,0.25,0.154,0.017,1.04,23,161253.08,4,4,1,3,4,1,0,0,1,1,0,0,0,0.25,0,0.25,0.25,0,0.25,0.016
96,JKL,5404,657,1,37,59,0,1,4,4,4,4,0.25,0.179,0.022,1,8,115260.72,3,3,1,1,3,5,0,1,0,0,0,0,1,0,0.25,0.25,0.25,0,0.25,0
86,PQR,5405,531,0,64,60,1,0,2,3,2,5,0.25,0.163,0.021,0.83,10,60721.4,5,4,0,2,2,3,1,0,0,1,0,0,0,0.25,0.25,0,0,0.25,0.25,0.053
105,TSY,5406,516,0,47,43,0,1,6,2,4,1,0.25,0.153,0.016,1.03,6,121365.45,4,4,1,3,1,4,0,1,0,0,0,1,0,0.25,0,0.25,0,0.25,0.25,0.006
22,UJH,5407,561,1,37,50,0,0,1,2,2,2,0.25,0.164,0.019,0.93,24,101693.73,5,5,0,1,3,1,0,1,0,1,0,0,0,0,0.25,0.25,0,0.25,0.25,0.022
44,GJGK,5408,682,0,54,54,0,1,0,2,4,5,0.25,0.129,0.012,0.89,16,54132.93,2,4,0,3,3,5,1,0,0,0,1,0,0,0.25,0,0,0.25,0.25,0.25,0.001
107,HJKHK,5409,575,1,28,47,0,1,7,5,4,5,0.25,0.14,0.012,1.01,24,10666.05,2,3,0,3,3,3,0,0,1,0,0,1,0,0,0.25,0,0.25,0.25,0.25,0.001
93,DXC,5410,623,0,28,59,0,0,4,2,4,3,0.25,0.138,0.013,0.97,19,41227.67,3,5,1,3,5,2,0,1,0,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0.001
77,BN,5411,642,0,40,53,0,0,7,3,2,2,0,0.172,0.02,1.01,8,10712.82,5,3,1,3,4,4,1,0,0,0,0,0,1,0.2,0.2,0.2,0.2,0.2,0,0.128
71,ABC,5412,779,0,48,58,0,0,2,3,2,2,0.2,0.181,0.023,0.96,8,98912.69,5,2,1,3,5,2,0,1,0,1,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0.982
21,DEF,5413,671,0,42,44,0,0,6,5,3,3,0.2,0.171,0.022,0.94,15,197202.48,5,4,1,1,2,2,0,0,1,0,0,0,1,0.2,0.2,0.2,0,0.2,0.2,0.002
27,GHI,5414,495,0,40,49,0,0,1,2,4,1,0.2,0.153,0.018,0.88,20,150720.39,5,5,0,1,1,2,0,0,1,0,0,1,0,0.2,0.2,0,0.2,0.2,0.2,0.005
76,JKL,5415,850,0,28,54,0,1,1,2,5,2,0.2,0.156,0.018,0.97,11,74780.13,2,5,1,2,3,3,1,0,0,1,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0
34,PQR,5416,630,1,50,54,0,0,8,4,5,1,0.2,0.161,0.018,0.98,15,79377.45,3,5,0,2,3,4,1,0,0,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0.001
6,TSY,5417,588,1,32,43,0,1,1,3,5,4,0.167,0.173,0.022,0.91,9,8763.87,3,4,0,1,5,3,1,0,0,0,0,1,0,0.167,0.167,0.167,0.167,0.167,0.167,0.003
39,UJH,5418,562,1,35,57,0,1,3,4,4,4,0,0.139,0.01,1.33,19,177112.7,5,5,0,2,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0.002
18,GJGK,5419,740,0,56,49,0,0,4,1,1,3,0,0.143,0.01,1.17,6,85016.64,4,3,1,2,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0.997
68,HJKHK,5420,695,1,28,52,0,0,5,3,2,4,0,0.173,0.018,1.3,20,88689.4,5,5,0,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0.003
138,DXC,5421,589,0,39,38,0,1,7,3,3,4,0,0.096,-0.002,1.39,25,95985.64,4,4,0,3,2,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0.007
95,BN,5422,607,0,31,50,0,0,1,2,4,2,0,0.096,0.001,1.04,14,166792.71,3,3,1,1,5,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0.015
109,ABC,5423,794,1,35,49,0,0,6,5,4,4,1,0.07,-0.005,1.1,6,68730.91,2,4,0,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0
93,DEF,5424,580,1,44,46,0,0,9,1,2,5,0,0.195,0.026,0.97,7,146891.07,5,2,1,2,5,5,0,1,0,0,1,0,0,0.5,0.5,0,0,0,0,0.996
119,GHI,5425,644,0,44,41,0,0,8,5,2,1,0,0.164,0.016,1.32,12,148727.42,4,5,0,2,1,2,0,1,0,0,0,1,0,0.5,0,0.5,0,0,0,0.005
99,JKL,5426,636,0,36,53,0,0,1,4,3,5,0,0.185,0.022,1.06,20,43134.58,3,3,1,3,2,4,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0,0.004
107,PQR,5427,599,1,36,46,0,0,3,2,5,5,0,0.15,0.015,1.05,5,40318.33,3,4,0,1,2,3,0,0,1,0,0,0,1,0.5,0,0,0.5,0,0,0.001
52,TSY,5428,507,0,35,37,0,0,2,4,3,5,0,0.159,0.015,1.17,11,97633.93,3,4,1,2,3,1,0,1,0,0,1,0,0,0,0.5,0,0.5,0,0,0
125,UJH,5429,682,0,48,57,0,1,7,2,5,1,0,0.17,0.018,1.16,12,65069.03,5,3,0,2,3,5,0,1,0,0,0,1,0,0,0,0.5,0.5,0,0,0.025
3,GJGK,5430,714,0,24,56,0,1,7,4,3,4,0,0.14,0.011,1.09,6,166335,3,5,1,3,5,5,0,1,0,1,0,0,0,0.5,0,0,0,0.5,0,0
87,HJKHK,5431,696,0,25,55,0,1,8,5,4,4,0,0.123,0.008,1.01,12,121904.44,3,5,1,1,5,5,1,0,0,0,0,0,1,0,0.5,0,0,0.5,0,0
124,DXC,5432,599,1,51,40,0,0,0,5,3,3,0,0.145,0.013,1.07,23,175235.99,4,3,0,1,2,2,0,0,1,0,0,0,1,0,0,0.5,0,0.5,0,0.009
115,BN,5433,577,1,37,45,0,0,2,4,5,5,0,0.09,-0.001,1.15,12,56185.05,3,4,1,3,3,3,0,1,0,0,1,0,0,0,0,0,0.5,0.5,0,0
118,ABC,5434,733,0,32,42,0,0,5,2,3,3,0.5,0.118,0.009,0.97,14,131625.14,4,5,0,1,3,4,0,0,1,0,0,1,0,0.5,0,0,0,0,0.5,0.001
114,DEF,5435,647,0,33,48,0,0,4,5,3,1,0.5,0.154,0.017,0.99,20,152323.04,2,5,1,2,5,1,0,0,1,0,1,0,0,0,0.5,0,0,0,0.5,0
120,GHI,5436,831,0,34,54,0,1,2,3,4,2,0.5,0.138,0.013,1.04,16,165840.94,2,4,0,2,4,4,1,0,0,0,0,0,1,0,0,0.5,0,0,0.5,0
10,JKL,5437,543,1,30,44,0,0,6,4,2,5,0.5,0.101,0.003,1.12,21,176692.65,4,3,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0.5,0,0.5,0.013
119,PQR,5438,679,1,34,43,0,1,7,2,4,4,0.5,0.093,0.001,1.01,21,121904.14,3,3,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0.5,0.5,0.005
82,TSY,5439,713,0,61,60,0,0,4,5,5,2,0,0.192,0.024,1.08,12,123663.63,3,3,0,1,2,3,0,1,0,0,1,0,0,0.333,0.333,0.333,0,0,0,0.007
45,UJH,5440,690,1,43,36,0,1,2,3,2,4,0,0.183,0.023,0.98,25,119644.59,5,3,1,2,2,5,0,0,1,0,0,1,0,0.333,0.333,0,0.333,0,0,0.744
122,GJGK,5441,751,1,29,44,0,0,1,4,2,1,0,0.164,0.017,1.14,22,66825.33,5,3,1,3,4,3,0,1,0,0,0,0,1,0.333,0,0.333,0.333,0,0,0.018
8,HJKHK,5442,613,0,43,52,0,1,10,2,2,3,0,0.184,0.022,1.07,11,94875.03,4,2,1,2,2,2,0,0,1,1,0,0,0,0,0.333,0.333,0.333,0,0,0.977
89,DXC,5443,701,1,28,52,0,1,1,5,4,3,0,0.147,0.015,0.95,17,76304.73,3,5,1,3,3,4,0,0,1,0,0,1,0,0.333,0.333,0,0,0.333,0,0
140,BN,5444,698,1,33,56,0,1,5,2,5,2,0,0.168,0.017,1.17,6,39755,2,5,1,1,1,1,0,0,1,0,1,0,0,0.333,0,0.333,0,0.333,0,0.001
142,ABC,5445,451,0,36,44,0,1,2,3,2,1,0,0.146,0.014,0.99,20,180142.42,4,3,0,2,2,1,0,0,1,0,0,0,1,0,0.333,0.333,0,0.333,0,0.101
108,DEF,5446,665,1,28,42,0,0,8,4,3,5,0,0.127,0.01,0.99,16,83238.4,2,5,1,3,1,5,0,0,1,0,0,0,1,0.333,0,0,0.333,0.333,0,0
45,GHI,5447,726,1,50,56,0,0,9,2,5,4,0,0.124,0.007,1.09,24,5078.9,4,3,0,1,2,2,1,0,0,0,1,0,0,0,0.333,0,0.333,0.333,0,0.046
86,JKL,5448,608,0,44,36,0,0,5,3,2,5,0,0.138,0.012,1.04,15,132424.69,4,2,0,2,2,4,0,0,1,0,0,1,0,0,0,0.333,0.333,0.333,0,0.985
127,PQR,5449,549,0,46,46,0,1,7,4,5,2,0.333,0.17,0.024,0.82,5,109057.56,3,3,1,3,2,4,0,0,1,0,0,0,1,0.333,0.333,0,0,0,0.333,0.012
118,TSY,5450,803,1,33,53,0,0,6,5,2,3,0.333,0.135,0.012,1.07,14,115676.61,2,3,0,3,4,2,0,0,1,1,0,0,0,0.333,0,0.333,0,0,0.333,0.002
32,UJH,5451,663,1,43,38,0,0,4,5,2,3,0.333,0.185,0.024,0.98,15,149401.33,4,5,0,2,4,2,0,1,0,1,0,0,0,0,0.333,0.333,0,0,0.333,0.013
110,GJGK,5452,558,0,45,55,0,1,1,2,1,5,0.333,0.127,0.011,0.94,12,89891.4,5,1,0,1,2,3,1,0,0,0,0,0,1,0.333,0,0,0.333,0,0.333,0.999
49,HJKHK,5453,714,0,25,53,0,1,4,4,2,4,0.333,0.156,0.017,0.99,14,82500.84,4,5,1,2,2,1,0,0,1,1,0,0,0,0,0.333,0,0.333,0,0.333,0.002
149,DXC,5454,704,1,39,42,0,1,5,2,4,5,0.333,0.157,0.016,1.07,12,6416.92,4,5,0,2,5,4,0,1,0,0,1,0,0,0,0,0.333,0.333,0,0.333,0.006
121,BN,5455,805,0,45,35,0,0,9,3,2,2,0.333,0.138,0.014,0.96,6,189428.75,3,3,1,2,2,2,0,1,0,0,0,0,1,0.333,0,0,0,0.333,0.333,0.79
59,ABC,5456,659,1,34,43,0,1,9,5,5,5,0.333,0.138,0.012,0.97,7,178833.34,5,5,1,2,2,4,0,0,1,0,0,0,1,0,0.333,0,0,0.333,0.333,0
116,DEF,5457,738,1,62,57,1,1,10,2,3,4,0.333,0.141,0.014,0.95,19,42766.03,2,3,1,1,5,2,1,0,0,0,0,1,0,0,0,0.333,0,0.333,0.333,0.012
42,GHI,5458,635,1,35,38,0,0,2,2,5,5,0.333,0.09,0,1.13,14,90883.12,2,5,1,3,1,4,1,0,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.001
9,JKL,5459,530,0,36,50,0,1,7,5,2,3,0,0.191,0.024,1.06,12,80619.09,3,4,1,1,3,3,0,0,1,0,1,0,0,0.25,0.25,0.25,0.25,0,0,0.002
143,PQR,5460,661,1,41,51,0,0,5,2,5,3,0,0.17,0.019,1.02,13,120646.4,4,4,1,2,2,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0,0.25,0,0.004
58,TSY,5461,531,1,31,44,0,0,2,5,4,5,0,0.15,0.015,0.98,24,41409.36,2,4,0,3,5,3,1,0,0,0,1,0,0,0.25,0.25,0,0.25,0.25,0,0
47,UJH,5462,694,0,29,58,0,0,5,4,5,5,0,0.153,0.015,1.08,5,112317.89,2,4,0,1,2,2,1,0,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0,0
41,GJGK,5463,731,0,36,52,0,0,6,5,4,4,0,0.152,0.014,1.05,20,152128.36,3,5,0,1,5,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0,0
93,HJKHK,5464,556,0,36,44,0,1,2,4,2,5,0.25,0.177,0.023,0.97,18,177670.57,4,3,0,3,3,5,1,0,0,0,0,0,1,0.25,0.25,0.25,0,0,0.25,0.036
6,DXC,5465,647,0,41,54,0,0,1,4,5,4,0.25,0.17,0.023,0.86,24,189159.97,3,3,0,1,2,3,1,0,0,0,1,0,0,0.25,0.25,0,0.25,0,0.25,0.01
57,BN,5466,850,1,32,60,0,1,3,3,2,3,0.25,0.154,0.017,1.04,20,159403.68,3,5,0,1,3,4,1,0,0,0,0,1,0,0.25,0,0.25,0.25,0,0.25,0.008
77,ABC,5467,573,1,33,39,0,0,1,5,4,4,0.25,0.179,0.022,1,9,149536.15,2,4,0,2,1,3,1,0,0,0,1,0,0,0,0.25,0.25,0.25,0,0.25,0
71,DEF,5468,591,1,45,35,0,0,5,5,3,4,0.25,0.163,0.021,0.83,25,155492.87,4,5,0,1,2,1,0,0,1,0,0,1,0,0.25,0.25,0,0,0.25,0.25,0.004
75,GHI,5469,723,1,21,59,0,1,4,5,2,5,0.25,0.153,0.016,1.03,10,24847.02,2,3,1,1,4,3,1,0,0,0,0,0,1,0.25,0,0.25,0,0.25,0.25,0.004
91,JKL,5470,617,1,25,50,0,0,1,2,5,4,0.25,0.164,0.019,0.93,8,115387.4,4,5,0,3,3,3,1,0,0,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0.001
121,PQR,5471,704,0,39,45,0,0,10,1,2,5,0.25,0.129,0.012,0.89,20,171971.25,3,3,0,3,5,1,1,0,0,1,0,0,0,0.25,0,0,0.25,0.25,0.25,0.941
60,TSY,5472,457,1,42,37,0,0,4,3,2,1,0.25,0.14,0.012,1.01,21,126106.4,5,4,0,2,3,3,0,1,0,0,0,1,0,0,0.25,0,0.25,0.25,0.25,0.014
89,UJH,5473,787,0,38,39,0,1,3,2,4,4,0.25,0.138,0.013,0.97,17,28228.35,2,5,0,2,2,5,0,1,0,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0
141,GJGK,5474,651,0,34,42,0,0,9,2,3,3,0,0.172,0.02,1.01,21,138113.71,5,5,1,3,5,4,0,0,1,0,0,0,1,0.2,0.2,0.2,0.2,0.2,0,0.002
107,HJKHK,5475,612,1,42,56,0,1,5,2,4,3,0.2,0.181,0.023,0.96,9,43018.98,3,3,0,2,4,1,0,0,1,0,0,0,1,0.2,0.2,0.2,0.2,0,0.2,0.019
13,DXC,5476,828,1,47,59,0,1,1,2,1,5,0.2,0.171,0.022,0.94,7,83611.45,5,1,1,3,3,2,1,0,0,0,1,0,0,0.2,0.2,0.2,0,0.2,0.2,0.99
72,BN,5477,724,0,34,51,0,1,2,2,3,5,0.2,0.153,0.018,0.88,20,118863.38,3,3,1,1,3,5,0,1,0,0,0,0,1,0.2,0.2,0,0.2,0.2,0.2,0.012
115,ABC,5478,648,1,44,55,0,0,9,4,3,2,0.2,0.156,0.018,0.97,25,91947.74,4,5,1,1,2,4,0,0,1,0,1,0,0,0.2,0,0.2,0.2,0.2,0.2,0.002
106,DEF,5479,569,1,35,52,0,1,3,4,5,5,0.2,0.161,0.018,0.98,17,94488.82,3,4,1,2,1,1,0,0,1,0,0,1,0,0,0.2,0.2,0.2,0.2,0.2,0.001
107,GHI,5480,765,0,34,45,0,1,8,4,4,5,0.167,0.173,0.022,0.91,10,47058.21,2,5,0,2,3,1,0,1,0,0,0,0,1,0.167,0.167,0.167,0.167,0.167,0.167,0
84,JKL,5481,577,0,44,49,0,1,1,3,1,5,0,0.139,0.01,1.33,13,44719.5,4,3,1,2,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.973
71,PQR,5482,603,1,46,59,0,1,2,4,4,4,0,0.143,0.01,1.17,16,174478.54,4,5,0,2,5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.001
39,TSY,5483,568,1,28,36,0,1,1,3,4,4,0,0.173,0.018,1.3,11,45611.51,4,3,0,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0.007
38,UJH,5484,748,1,45,48,0,1,2,2,1,3,0,0.096,-0.002,1.39,15,73853.94,3,2,1,3,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.992
15,GJGK,5485,573,1,38,41,0,1,4,5,3,4,0,0.096,0.001,1.04,22,196517.43,3,3,1,1,5,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0
81,HJKHK,5486,771,0,41,46,0,1,5,3,3,5,1,0.07,-0.005,1.1,17,92914.67,5,3,0,2,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0.02
122,DXC,5487,763,1,35,42,0,1,9,3,2,3,0,0.195,0.026,0.97,17,31372.91,5,5,1,1,5,4,0,1,0,1,0,0,0,0.5,0.5,0,0,0,0,0.023
4,BN,5488,410,0,35,59,0,1,7,5,4,3,0,0.164,0.016,1.32,16,109733.73,5,4,0,1,4,4,0,1,0,0,0,0,1,0.5,0,0.5,0,0,0,0.015
18,ABC,5489,728,1,33,49,0,0,8,5,4,1,0,0.185,0.022,1.06,24,36083.96,5,4,1,2,4,5,1,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0.002
51,DEF,5490,655,0,78,54,1,1,2,2,3,4,0,0.15,0.015,1.05,18,188435.38,5,5,1,3,5,3,1,0,0,0,1,0,0,0.5,0,0,0.5,0,0,0.003
109,GHI,5491,580,0,36,43,0,0,6,3,2,5,0,0.159,0.015,1.17,18,169963.2,3,2,1,1,4,3,1,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0.979
65,JKL,5492,712,1,35,60,0,0,7,2,5,2,0,0.17,0.018,1.16,19,69320.97,2,5,1,2,3,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0,0,0
123,PQR,5493,680,1,31,38,0,1,9,4,5,4,0,0.14,0.011,1.09,25,36145.53,4,3,1,2,2,2,1,0,0,0,0,0,1,0.5,0,0,0,0.5,0,0.002
110,TSY,5494,383,0,48,47,0,0,8,2,2,5,0,0.123,0.008,1.01,9,137702.01,4,1,0,2,4,3,1,0,0,0,0,1,0,0,0.5,0,0,0.5,0,0.992
147,UJH,5495,721,1,35,56,0,0,10,2,3,4,0,0.145,0.013,1.07,12,71594.26,2,3,0,2,2,1,0,1,0,0,0,1,0,0,0,0.5,0,0.5,0,0.003
63,GJGK,5496,620,0,42,43,0,0,1,4,3,4,0,0.09,-0.001,1.15,10,65565.92,3,3,1,3,2,3,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0.008
89,HJKHK,5497,774,0,36,53,0,1,8,4,4,1,0.5,0.118,0.009,0.97,9,101828.39,2,4,0,2,2,2,0,0,1,0,1,0,0,0.5,0,0,0,0,0.5,0
138,DXC,5498,563,1,35,38,0,1,3,2,5,2,0.5,0.154,0.017,0.99,15,39546.32,4,3,1,3,4,3,0,1,0,0,1,0,0,0,0.5,0,0,0,0.5,0.005
61,BN,5499,850,0,27,35,0,0,8,2,2,2,0.5,0.138,0.013,1.04,11,110805.79,3,4,0,1,2,4,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0.013
119,ABC,5500,681,1,47,40,0,0,9,4,2,2,0.5,0.101,0.003,1.12,11,2168.13,4,4,0,3,3,4,0,0,1,0,0,0,1,0,0,0,0.5,0,0.5,0.023
28,DEF,5501,631,0,31,37,0,0,8,3,4,1,0.5,0.093,0.001,1.01,13,190067.12,5,3,0,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.019
72,GHI,5502,614,0,40,50,0,0,3,5,4,3,0,0.192,0.024,1.08,8,77789.01,5,5,0,1,4,1,1,0,0,0,0,0,1,0.333,0.333,0.333,0,0,0,0
113,JKL,5503,704,1,24,47,0,0,10,4,3,5,0,0.183,0.023,0.98,24,127654.37,5,4,1,1,4,2,0,0,1,0,1,0,0,0.333,0.333,0,0.333,0,0,0.001
92,PQR,5504,786,1,32,57,0,0,2,3,4,2,0,0.164,0.017,1.14,20,79602.86,3,4,0,2,5,2,0,1,0,1,0,0,0,0.333,0,0.333,0.333,0,0,0.001
144,TSY,5505,534,0,53,36,0,1,7,5,3,2,0,0.184,0.022,1.07,20,80619.17,2,4,1,3,4,3,0,1,0,0,1,0,0,0,0.333,0.333,0.333,0,0,0
18,UJH,5506,590,1,34,57,0,0,0,2,3,1,0,0.147,0.015,0.95,11,160346.3,4,3,1,2,3,1,0,1,0,0,0,1,0,0.333,0.333,0,0,0.333,0,0.01
35,GJGK,5507,583,0,40,36,0,1,3,3,2,5,0,0.168,0.017,1.17,20,109638.78,5,3,0,2,4,2,1,0,0,0,1,0,0,0.333,0,0.333,0,0.333,0,0.717
45,HJKHK,5508,656,0,75,53,1,1,3,2,5,1,0,0.146,0.014,0.99,6,1276.87,2,5,1,1,3,4,0,1,0,1,0,0,0,0,0.333,0.333,0,0.333,0,0.001
45,DXC,5509,597,1,33,49,0,1,9,2,5,1,0,0.127,0.01,0.99,19,49374.82,3,5,0,2,1,1,0,0,1,0,0,1,0,0.333,0,0,0.333,0.333,0,0.001
70,BN,5510,588,0,48,45,0,1,1,1,2,3,0,0.124,0.007,1.09,18,31580.8,3,2,0,1,3,2,1,0,0,0,1,0,0,0,0.333,0,0.333,0.333,0,0.999
21,ABC,5511,667,1,32,52,0,0,0,3,4,1,0,0.138,0.012,1.04,5,20560.69,4,4,1,1,4,2,1,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0,0.003
136,DEF,5512,627,1,37,52,0,0,2,5,3,2,0.333,0.17,0.024,0.82,13,84584.69,3,3,0,2,2,5,0,0,1,0,1,0,0,0.333,0.333,0,0,0,0.333,0.003
101,GHI,5513,708,0,33,36,0,1,8,2,3,4,0.333,0.135,0.012,1.07,13,15246.83,2,4,1,1,5,1,0,0,1,0,0,0,1,0.333,0,0.333,0,0,0.333,0.001
1,JKL,5514,641,1,65,35,1,1,6,2,2,3,0.333,0.185,0.024,0.98,14,32607.77,4,3,1,3,4,3,0,1,0,0,0,0,1,0,0.333,0.333,0,0,0.333,0.772
52,PQR,5515,527,0,28,44,0,0,2,3,2,2,0.333,0.127,0.011,0.94,13,155846.69,5,3,0,3,1,2,1,0,0,0,0,1,0,0.333,0,0,0.333,0,0.333,0.09
30,TSY,5516,592,1,37,54,0,1,3,5,5,1,0.333,0.156,0.017,0.99,11,3232.82,2,3,1,1,3,4,1,0,0,1,0,0,0,0,0.333,0,0.333,0,0.333,0
38,UJH,5517,465,1,33,51,0,1,8,2,4,4,0.333,0.157,0.016,1.07,9,177668.55,5,4,0,1,1,5,0,1,0,0,1,0,0,0,0,0.333,0.333,0,0.333,0.003
110,GJGK,5518,628,1,39,46,0,0,6,5,5,5,0.333,0.138,0.014,0.96,16,134441.6,2,4,0,1,3,3,1,0,0,1,0,0,0,0.333,0,0,0,0.333,0.333,0
47,HJKHK,5519,678,1,43,56,0,0,1,2,1,1,0.333,0.138,0.012,0.97,12,111032.79,3,1,1,3,1,1,0,0,1,1,0,0,0,0,0.333,0,0,0.333,0.333,0.992
84,DXC,5520,570,0,61,36,0,0,6,4,5,2,0.333,0.141,0.014,0.95,6,45214.04,2,4,1,3,3,2,0,0,1,0,1,0,0,0,0,0.333,0,0.333,0.333,0.001
128,BN,5521,815,1,37,38,0,0,1,4,2,2,0.333,0.09,0,1.13,14,67208.3,2,5,0,3,5,3,1,0,0,0,1,0,0,0,0,0,0.333,0.333,0.333,0.002
28,ABC,5522,817,0,37,55,0,0,6,2,4,5,0,0.191,0.024,1.06,11,80985.88,4,5,0,1,2,3,0,0,1,0,0,1,0,0.25,0.25,0.25,0.25,0,0,0.002
66,DEF,5523,717,1,35,44,0,1,4,2,4,2,0,0.17,0.019,1.02,21,167573.06,4,3,1,1,1,4,0,1,0,1,0,0,0,0.25,0.25,0.25,0,0.25,0,0.011
112,GHI,5524,641,0,53,45,0,0,0,5,3,4,0,0.15,0.015,0.98,17,160110.65,2,4,0,1,4,1,1,0,0,0,0,1,0,0.25,0.25,0,0.25,0.25,0,0.002
143,JKL,5525,624,1,51,42,0,0,10,2,3,2,0,0.153,0.015,1.08,13,127825.25,3,3,0,2,1,4,1,0,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0,0.027
146,PQR,5526,579,1,49,56,0,0,4,3,3,3,0,0.152,0.014,1.05,6,123535.05,4,5,1,2,2,4,0,1,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0.001
